economy;economycode;female;age;educ;inc_q;emp_in;urbanicity;dig_account;borrowed;saved;fin2;anydigpayment;fin45;internet_use
Poland;POL;2;81;2;3;2;1;1;0;1;1;1;3;0
Poland;POL;1;62;2;2;2;1;0;0;1;2;0;3;1
Poland;POL;2;50;2;2;1;1;1;0;0;1;1;3;1
Poland;POL;1;54;2;2;1;2;1;0;1;1;1;3;1
Poland;POL;1;65;2;3;2;2;1;0;1;1;1;1;1
Poland;POL;1;32;3;4;1;2;1;0;0;2;1;8;1
Poland;POL;1;32;2;2;1;1;1;0;0;1;1;1;1
Poland;POL;1;66;2;2;1;2;1;0;1;1;1;1;1
Poland;POL;2;40;2;5;1;1;1;0;0;1;1;4;1
Poland;POL;1;39;2;1;1;1;1;1;0;1;1;3;1
Poland;POL;1;63;2;5;2;1;1;1;0;1;1;1;1
Poland;POL;1;47;2;3;1;2;1;0;0;1;1;3;1
Poland;POL;1;21;2;1;2;1;1;1;0;1;1;3;1
Poland;POL;1;49;3;5;1;2;1;0;0;1;1;8;1
Poland;POL;2;49;2;1;1;1;1;0;1;1;1;3;1
Poland;POL;1;25;2;2;1;2;1;0;0;1;1;4;1
Poland;POL;2;61;2;1;1;2;1;1;0;1;1;4;1
Poland;POL;2;46;2;3;1;1;0;0;0;1;1;7;1
Poland;POL;1;46;2;5;1;1;1;0;0;1;1;4;1
Poland;POL;2;67;2;1;2;1;0;0;1;2;0;3;0
Poland;POL;1;23;2;1;1;1;1;0;0;1;1;3;1
Poland;POL;1;31;2;5;1;1;1;0;0;1;1;4;1
Poland;POL;2;52;2;4;1;1;1;0;1;1;1;1;1
Poland;POL;2;23;2;4;2;1;1;0;0;1;1;5;1
Poland;POL;2;64;2;4;1;2;1;1;1;1;1;7;1
Poland;POL;1;59;2;3;1;1;1;1;0;1;1;1;0
Poland;POL;1;76;2;5;2;1;1;0;0;1;1;3;0
Poland;POL;1;70;2;5;2;1;1;0;1;1;1;7;1
Poland;POL;1;36;3;5;1;1;1;0;0;1;1;1;1
Poland;POL;1;42;2;5;1;2;1;1;0;1;1;1;1
Poland;POL;1;22;2;2;2;2;0;0;1;2;0;5;1
Poland;POL;2;75;1;3;2;2;1;0;1;1;1;7;0
Poland;POL;1;65;2;3;2;1;0;0;1;2;0;3;0
Poland;POL;1;68;2;5;2;2;1;1;1;1;1;3;1
Poland;POL;2;56;2;3;1;1;1;0;1;1;1;3;1
Poland;POL;1;20;2;4;2;1;1;0;1;1;1;3;1
Poland;POL;1;51;2;2;1;1;1;0;1;1;1;4;0
Poland;POL;1;22;2;5;1;2;1;1;1;1;1;3;1
Poland;POL;1;23;2;5;1;1;1;0;1;1;1;4;1
Poland;POL;2;37;2;1;1;1;1;0;1;1;1;1;1
Poland;POL;1;22;2;5;1;1;1;0;1;1;1;3;1
Poland;POL;1;70;2;5;2;1;1;0;1;1;1;3;1
Poland;POL;1;78;1;4;2;1;0;0;0;2;1;3;0
Poland;POL;1;36;2;1;1;1;1;0;0;1;1;4;1
Poland;POL;1;39;3;2;1;1;1;1;1;1;1;3;1
Poland;POL;1;46;2;3;1;1;1;0;1;1;1;3;1
Poland;POL;1;47;3;5;1;1;1;1;0;1;1;1;1
Poland;POL;1;66;2;4;2;2;0;0;1;1;1;7;0
Poland;POL;2;48;2;2;1;1;1;0;1;1;1;1;1
Poland;POL;1;27;2;5;1;2;1;0;0;1;1;3;1
Poland;POL;2;42;2;3;1;2;1;0;1;1;1;5;1
Poland;POL;2;35;2;1;1;2;1;0;0;1;1;4;1
Poland;POL;2;34;3;2;1;1;1;0;1;1;1;8;1
Poland;POL;2;66;1;1;2;1;1;0;1;1;1;1;0
Poland;POL;1;17;1;1;2;2;0;0;0;2;0;7;1
Poland;POL;1;41;2;1;2;1;1;1;0;1;1;3;1
Poland;POL;1;75;2;4;2;1;1;0;0;1;1;1;1
Poland;POL;2;79;1;4;2;2;0;0;1;2;1;3;0
Poland;POL;1;51;3;2;1;2;1;0;1;1;1;3;1
Poland;POL;2;45;2;4;1;2;1;0;0;1;1;7;1
Poland;POL;2;17;1;2;2;1;1;0;1;1;1;7;1
Poland;POL;1;19;2;1;2;2;1;1;0;1;1;3;1
Poland;POL;2;74;2;4;2;1;0;1;0;2;0;4;0
Poland;POL;1;40;2;4;1;1;1;0;0;1;1;1;1
Poland;POL;1;65;2;2;1;2;1;0;1;1;1;1;1
Poland;POL;2;29;3;2;1;1;1;1;1;1;1;3;1
Poland;POL;2;68;1;2;1;1;1;1;0;1;1;4;0
Poland;POL;2;46;2;5;1;1;1;1;0;1;1;1;1
Poland;POL;1;36;3;2;1;1;1;1;1;1;1;3;1
Poland;POL;2;29;3;1;1;2;1;1;1;1;1;1;1
Poland;POL;2;39;3;5;1;2;1;0;1;1;1;7;1
Poland;POL;1;72;1;1;2;1;0;0;0;2;0;3;0
Poland;POL;2;32;2;2;1;2;1;0;0;1;1;7;1
Poland;POL;2;67;2;3;2;1;0;0;0;1;1;4;0
Poland;POL;2;70;2;1;2;1;1;0;1;1;1;3;1
Poland;POL;1;40;2;3;1;1;1;1;1;1;1;7;1
Poland;POL;2;37;2;5;2;2;1;1;0;1;1;3;1
Poland;POL;1;61;2;1;2;2;1;0;0;1;1;1;1
Poland;POL;1;37;2;5;1;1;1;0;1;1;1;7;1
Poland;POL;2;82;1;5;2;2;0;0;0;2;0;3;0
Poland;POL;1;65;2;4;2;2;1;1;0;1;1;1;1
Poland;POL;2;49;2;5;1;2;1;0;1;1;1;1;1
Poland;POL;2;34;2;1;1;1;1;1;1;1;1;7;1
Poland;POL;1;70;2;2;2;1;1;0;1;1;0;3;0
Poland;POL;1;65;3;5;1;1;1;0;1;1;1;3;1
Poland;POL;2;43;2;3;1;1;1;0;1;1;1;3;1
Poland;POL;2;18;2;3;1;2;1;1;1;1;0;5;1
Poland;POL;2;76;1;3;2;2;1;1;1;1;1;7;0
Poland;POL;1;76;2;2;2;1;1;0;1;1;1;7;0
Poland;POL;1;63;3;4;2;1;1;0;1;1;1;3;1
Poland;POL;2;57;2;4;2;1;1;0;0;1;1;1;0
Poland;POL;1;20;2;3;1;1;1;0;1;1;1;5;1
Poland;POL;1;17;1;1;2;2;0;0;0;2;0;3;1
Poland;POL;2;73;2;1;2;1;0;1;0;2;0;4;0
Poland;POL;2;45;3;1;1;1;1;1;1;1;1;1;1
Poland;POL;1;32;2;4;1;1;1;0;1;1;1;3;1
Poland;POL;1;46;2;1;2;2;1;1;0;1;1;4;1
Poland;POL;2;59;2;5;1;2;1;1;1;1;1;1;1
Poland;POL;1;65;2;4;1;2;1;1;1;1;1;4;1
Poland;POL;2;28;2;3;1;1;1;0;1;1;1;1;1
Poland;POL;2;40;2;4;1;1;1;0;1;1;1;1;1
Poland;POL;1;36;2;1;1;1;1;0;1;1;1;4;1
Poland;POL;2;51;2;3;1;1;1;0;1;1;1;8;1
Poland;POL;2;37;2;2;1;2;1;0;1;1;1;3;1
Poland;POL;2;77;2;3;2;1;0;1;0;2;1;4;0
Poland;POL;2;52;2;2;1;1;1;0;1;1;1;1;1
Oman;OMN;2;48;2;5;1;2;1;1;1;1;1;4;1
Oman;OMN;2;28;2;1;1;1;1;1;1;1;1;7;1
Oman;OMN;2;30;1;5;1;1;0;0;0;2;0;6;1
Oman;OMN;2;40;2;3;1;1;1;1;1;1;1;4;1
Oman;OMN;2;48;3;4;2;2;1;0;0;1;1;8;1
Oman;OMN;1;29;3;5;1;2;1;0;1;1;1;2;1
Oman;OMN;1;39;2;5;2;1;0;0;0;1;0;6;1
Oman;OMN;2;30;3;5;2;2;0;0;0;2;0;3;1
Oman;OMN;2;35;2;3;1;2;1;0;0;1;1;8;1
Oman;OMN;1;50;2;4;2;1;0;0;0;1;0;4;1
Oman;OMN;2;40;3;3;1;2;1;1;1;1;1;2;1
Oman;OMN;2;25;3;5;1;1;1;1;1;1;1;3;1
Oman;OMN;2;30;3;5;1;2;1;1;0;1;1;7;1
Oman;OMN;2;30;2;5;1;2;1;1;1;2;1;7;1
Oman;OMN;2;40;3;5;1;1;1;0;1;1;1;4;1
Oman;OMN;1;29;2;5;1;1;0;0;0;2;0;4;1
Oman;OMN;2;33;1;4;1;1;1;0;0;1;1;6;1
Oman;OMN;1;42;3;4;1;1;1;1;0;1;1;7;1
Oman;OMN;2;21;2;5;2;1;1;0;1;1;1;3;1
Oman;OMN;2;32;3;3;1;1;0;1;0;2;0;3;1
Oman;OMN;2;25;1;3;2;1;0;0;0;2;0;6;1
Oman;OMN;2;41;2;1;2;1;0;0;0;1;0;7;1
Oman;OMN;2;48;3;4;1;2;1;0;1;1;1;8;1
Oman;OMN;2;52;2;5;1;2;0;0;0;1;0;6;0
Oman;OMN;2;39;3;5;1;1;1;0;0;1;1;4;1
Oman;OMN;2;50;2;4;2;1;0;0;0;2;0;6;1
Oman;OMN;2;19;3;5;2;2;1;1;1;1;1;3;1
Oman;OMN;2;45;1;3;1;1;1;1;1;1;1;7;1
Oman;OMN;1;39;2;3;1;1;1;0;1;1;1;3;1
Oman;OMN;2;40;2;3;2;1;0;1;0;2;0;7;1
Oman;OMN;2;33;2;3;2;2;1;0;1;1;1;3;1
Oman;OMN;2;37;2;2;2;2;1;0;0;1;1;6;1
Oman;OMN;2;37;3;3;1;1;1;1;1;1;1;6;1
Oman;OMN;2;33;2;4;1;1;1;1;0;1;1;8;1
Oman;OMN;1;26;3;1;1;1;1;1;1;1;1;6;1
Oman;OMN;2;41;2;1;1;2;1;1;0;1;1;4;1
Oman;OMN;1;35;2;1;2;2;0;1;1;2;0;4;1
Oman;OMN;2;26;3;5;1;1;1;0;0;1;1;7;1
Oman;OMN;1;28;2;4;2;2;1;1;1;1;1;1;1
Oman;OMN;2;29;2;5;1;1;1;1;1;1;1;1;1
Oman;OMN;2;30;2;1;1;1;1;0;0;1;1;4;1
Oman;OMN;2;50;2;3;1;1;0;1;0;2;0;4;1
Oman;OMN;2;48;1;3;1;1;1;0;0;1;1;4;1
Oman;OMN;1;28;3;4;2;2;0;1;1;2;0;8;1
Oman;OMN;2;25;2;2;1;1;1;1;1;1;1;3;1
Oman;OMN;2;28;2;3;1;1;1;1;0;1;1;3;1
Oman;OMN;1;38;2;4;1;2;1;0;1;1;1;6;1
Oman;OMN;2;40;3;4;1;1;1;1;1;1;1;4;1
Oman;OMN;1;21;2;4;1;2;1;0;1;1;1;7;1
Oman;OMN;2;35;2;4;1;2;1;1;0;1;1;6;1
Oman;OMN;2;40;3;4;1;2;1;0;0;1;1;8;1
Oman;OMN;1;46;3;3;2;2;0;1;0;2;0;2;1
Oman;OMN;2;45;2;1;2;1;1;1;0;1;1;3;1
Oman;OMN;1;100;2;1;2;1;1;0;0;1;1;7;1
Oman;OMN;2;50;2;4;1;1;1;1;0;1;1;4;1
Oman;OMN;2;58;2;4;2;2;0;0;0;1;0;3;1
Oman;OMN;2;27;2;4;1;2;0;0;0;1;1;2;1
Oman;OMN;2;35;2;3;2;1;1;0;0;1;1;4;1
Oman;OMN;1;53;3;5;1;1;1;0;0;1;1;6;1
Oman;OMN;2;40;2;3;2;2;0;0;0;2;0;6;1
Oman;OMN;1;28;3;2;1;1;1;0;0;1;1;4;1
Oman;OMN;2;20;2;1;2;1;1;0;0;1;1;4;0
Oman;OMN;1;40;2;4;1;2;1;0;0;1;1;4;0
Oman;OMN;2;45;2;3;1;2;1;1;0;1;1;4;1
Oman;OMN;1;55;1;1;2;2;1;0;0;1;1;8;1
Oman;OMN;2;45;2;3;1;2;0;1;0;2;0;4;1
Oman;OMN;2;25;2;2;1;1;1;1;1;1;1;6;1
Oman;OMN;2;28;3;5;1;1;1;1;1;1;1;7;1
Oman;OMN;2;42;3;1;1;2;1;1;1;1;1;1;1
Oman;OMN;1;38;3;5;1;1;1;1;1;1;1;5;1
Oman;OMN;1;38;3;4;2;2;0;0;1;2;0;3;1
Oman;OMN;1;55;1;5;2;1;1;0;0;1;1;4;0
Oman;OMN;2;35;2;3;1;1;0;0;0;2;0;4;1
Oman;OMN;2;32;2;3;1;1;1;0;1;1;1;4;1
Oman;OMN;2;35;3;4;1;2;1;0;1;1;1;7;1
Oman;OMN;2;37;2;3;1;2;1;1;0;1;1;4;1
Oman;OMN;2;40;2;2;1;1;0;0;0;1;0;5;1
Oman;OMN;2;32;1;5;1;1;0;0;0;2;0;4;1
Oman;OMN;2;49;2;5;2;1;1;1;0;1;1;4;1
Oman;OMN;2;23;3;5;1;2;1;1;1;1;1;7;1
Oman;OMN;2;55;3;5;1;1;1;1;0;1;1;4;1
Oman;OMN;1;37;3;3;2;2;0;0;0;2;0;7;1
Oman;OMN;2;18;2;5;2;1;1;1;1;1;1;6;1
Oman;OMN;2;32;1;1;1;1;1;0;0;1;1;7;1
Oman;OMN;2;25;2;5;1;1;1;1;0;1;1;4;1
Oman;OMN;2;28;2;5;2;2;1;0;0;1;1;6;1
Oman;OMN;2;29;1;4;1;1;1;0;1;1;1;7;1
Oman;OMN;2;40;2;5;1;1;1;0;1;1;1;1;1
Oman;OMN;1;35;2;1;2;1;1;1;1;1;1;8;1
Oman;OMN;2;22;2;4;1;2;1;1;1;1;1;3;1
Oman;OMN;1;30;3;4;2;2;0;0;0;2;0;5;1
Oman;OMN;2;33;2;2;1;1;1;1;1;1;1;7;0
Oman;OMN;2;43;2;4;1;2;0;0;1;1;0;4;1
Oman;OMN;2;31;3;5;1;2;1;0;0;1;1;7;1
Oman;OMN;1;34;2;5;2;1;0;1;0;1;0;4;1
Oman;OMN;1;25;2;4;2;2;1;1;1;1;1;7;1
Oman;OMN;1;46;2;1;1;2;0;0;0;2;0;7;0
Oman;OMN;2;40;1;1;1;2;1;0;0;1;1;4;1
Oman;OMN;2;50;1;3;1;2;1;1;1;1;1;4;0
Oman;OMN;2;31;1;2;1;1;0;1;0;2;0;4;1
Oman;OMN;2;42;2;5;1;1;1;0;0;1;1;3;1
Oman;OMN;1;24;2;1;1;1;0;1;0;2;0;1;1
Oman;OMN;2;53;2;2;1;2;1;0;1;1;1;7;0
Oman;OMN;2;25;2;5;1;2;1;0;0;2;1;7;1
Oman;OMN;2;45;3;3;1;1;1;0;1;1;1;7;1
Oman;OMN;2;32;1;2;1;1;0;1;0;1;0;6;1
Oman;OMN;2;31;2;4;1;1;1;1;1;1;1;3;1
Oman;OMN;2;37;2;1;1;2;1;1;0;1;1;4;1
Oman;OMN;2;43;1;5;1;1;1;1;1;1;1;4;1
Oman;OMN;2;28;3;5;1;1;1;0;1;1;1;6;1
Oman;OMN;1;26;2;5;2;2;1;0;1;1;1;1;1
Oman;OMN;2;45;1;2;1;2;0;0;0;1;0;3;1
Oman;OMN;2;29;3;3;1;2;1;1;0;1;1;3;1
Oman;OMN;2;58;2;1;1;1;1;1;1;1;1;4;1
Oman;OMN;2;35;2;2;1;1;0;0;0;2;0;4;1
Oman;OMN;2;40;2;2;1;2;1;0;0;1;1;7;1
Oman;OMN;1;25;3;4;1;2;1;0;1;1;1;6;1
Oman;OMN;2;39;3;3;1;2;1;0;1;1;1;7;1
Oman;OMN;2;54;2;1;1;2;1;0;1;1;1;6;1
Oman;OMN;2;45;3;3;1;2;1;1;0;1;1;4;1
Oman;OMN;1;31;2;1;1;1;0;1;0;1;0;4;1
Oman;OMN;2;45;3;1;2;2;1;1;0;1;1;7;1
Oman;OMN;1;23;3;3;1;1;1;0;0;1;1;6;1
Oman;OMN;1;36;2;5;1;2;0;0;0;2;0;7;0
Oman;OMN;2;40;1;2;1;2;0;1;0;2;0;5;1
Oman;OMN;2;40;3;3;1;1;1;0;1;1;1;1;1
Oman;OMN;1;45;1;2;2;2;1;0;0;1;1;2;1
Oman;OMN;2;24;1;4;1;1;1;0;1;1;1;3;1
Oman;OMN;2;80;2;5;2;1;0;0;1;1;0;6;1
Oman;OMN;2;33;3;4;1;2;1;0;0;1;1;4;1
Oman;OMN;2;49;3;4;1;2;0;1;0;1;1;5;1
Oman;OMN;2;27;2;5;2;1;1;1;1;1;1;6;1
Oman;OMN;1;38;2;5;1;2;1;0;0;1;1;6;1
Oman;OMN;1;20;2;4;2;1;1;0;1;1;1;2;1
Oman;OMN;1;35;2;4;2;2;1;1;1;1;1;6;1
Oman;OMN;1;24;3;5;1;2;1;0;1;1;1;4;1
Oman;OMN;2;63;2;2;2;2;1;0;1;1;1;6;1
Oman;OMN;2;27;2;1;1;2;1;1;1;1;1;4;1
Oman;OMN;1;34;3;5;2;1;1;0;0;1;1;1;1
Oman;OMN;2;19;2;2;1;2;1;0;1;1;1;7;1
Oman;OMN;2;20;2;5;2;1;0;0;0;2;0;7;1
Oman;OMN;2;25;3;3;2;1;1;0;0;1;1;7;1
Oman;OMN;1;37;2;2;2;1;0;0;0;2;0;4;1
Oman;OMN;2;44;1;2;1;2;1;1;0;1;1;6;1
Oman;OMN;1;35;2;1;1;2;1;0;0;2;1;4;1
Oman;OMN;2;21;2;5;2;1;0;0;0;1;0;8;1
Oman;OMN;2;34;2;3;2;1;1;0;1;1;1;4;1
Oman;OMN;1;50;1;1;2;1;1;0;1;1;1;3;1
Oman;OMN;2;50;3;5;1;2;1;0;0;1;1;2;1
Oman;OMN;2;55;1;3;2;1;0;0;0;2;0;6;0
Oman;OMN;2;32;3;5;1;2;1;0;1;1;1;6;1
Oman;OMN;2;34;2;3;2;1;1;0;1;1;1;6;1
Oman;OMN;2;49;2;2;1;2;1;0;0;1;1;7;1
Oman;OMN;2;24;3;1;1;1;1;1;1;1;1;8;1
Oman;OMN;1;60;1;2;2;1;0;0;0;2;0;4;1
Oman;OMN;2;25;2;1;1;1;1;0;1;1;1;4;1
Oman;OMN;2;56;3;2;1;1;1;1;1;1;1;3;1
Oman;OMN;2;35;2;1;1;2;1;0;0;1;1;6;1
Oman;OMN;2;46;1;1;2;1;0;1;0;2;0;7;0
Oman;OMN;2;30;1;5;1;1;1;0;0;1;1;7;1
Oman;OMN;2;46;2;2;1;1;1;1;0;1;1;4;1
Oman;OMN;1;51;2;3;1;2;1;0;1;1;1;3;1
Oman;OMN;1;36;3;4;2;2;1;1;1;1;1;3;1
Oman;OMN;1;46;2;4;2;1;0;1;0;1;0;4;1
Oman;OMN;2;37;2;1;1;2;1;0;1;1;1;6;1
Oman;OMN;2;19;2;2;1;2;1;0;1;1;1;7;1
Oman;OMN;2;36;3;3;1;2;1;0;1;1;1;4;1
Oman;OMN;2;34;3;5;1;2;1;0;0;1;1;7;1
Oman;OMN;2;28;3;4;1;1;0;0;0;2;0;7;1
Oman;OMN;2;44;2;5;1;2;0;0;1;2;0;4;1
Oman;OMN;2;43;2;3;1;1;1;0;0;1;1;6;1
Oman;OMN;1;37;3;4;2;2;1;0;1;1;1;5;1
Oman;OMN;2;60;2;2;2;1;1;1;0;1;1;4;1
Oman;OMN;1;28;2;1;1;1;1;0;1;1;1;4;1
Oman;OMN;1;57;3;5;2;2;1;1;1;1;1;6;1
Oman;OMN;2;65;2;3;1;2;1;0;1;1;1;3;1
Oman;OMN;1;29;3;4;2;1;1;0;1;1;1;1;1
Oman;OMN;1;28;3;3;2;1;1;0;1;1;1;7;1
Oman;OMN;1;36;3;5;1;2;1;0;1;1;1;1;1
Oman;OMN;2;30;1;4;1;2;0;0;0;2;0;4;1
Oman;OMN;2;37;2;2;1;1;1;0;1;1;1;6;1
Oman;OMN;1;31;2;2;2;1;1;0;0;1;1;4;1
Oman;OMN;2;42;2;3;1;2;0;0;0;2;0;4;1
Oman;OMN;2;40;1;2;2;1;0;0;0;2;0;6;1
Oman;OMN;1;23;3;3;2;2;1;0;0;1;1;2;1
Oman;OMN;2;17;2;4;2;1;1;0;0;1;1;4;1
Oman;OMN;1;40;3;2;1;2;1;0;0;1;1;4;1
Oman;OMN;2;31;2;4;1;2;1;1;1;1;1;4;1
Oman;OMN;2;33;2;4;1;2;1;1;1;1;1;4;1
Oman;OMN;2;20;2;4;1;1;0;0;0;2;0;4;1
Oman;OMN;2;34;2;4;1;1;1;1;1;1;1;4;1
Oman;OMN;2;29;3;1;1;1;1;0;0;1;1;2;1
Oman;OMN;2;31;3;5;1;1;1;1;1;1;1;4;1
Oman;OMN;2;31;3;5;1;2;1;1;1;1;1;3;1
Oman;OMN;2;19;2;3;2;1;1;1;1;1;1;1;1
Oman;OMN;2;24;2;2;1;1;1;1;0;1;1;6;1
Oman;OMN;1;42;2;5;2;2;1;1;0;1;1;6;1
Oman;OMN;2;49;3;4;1;2;1;0;1;1;1;6;1
Oman;OMN;2;26;2;1;2;1;1;1;0;1;1;7;1
Oman;OMN;2;52;2;1;1;1;1;0;1;1;1;6;0
Oman;OMN;1;28;2;5;2;2;0;0;0;2;0;3;1
Oman;OMN;1;21;2;3;1;2;1;0;1;1;1;2;1
Oman;OMN;2;23;2;2;2;1;0;1;0;2;0;4;1
Oman;OMN;2;37;2;4;1;2;1;1;1;1;1;4;1
Oman;OMN;2;19;2;3;2;1;0;0;0;2;0;4;1
Oman;OMN;2;28;3;1;1;1;1;0;0;1;1;4;1
Oman;OMN;2;32;2;5;1;1;1;1;0;1;1;4;1
Oman;OMN;2;24;3;1;2;1;1;0;0;1;1;7;1
Oman;OMN;1;44;3;1;2;2;1;1;0;1;1;4;1
Oman;OMN;2;38;2;2;1;1;0;0;1;2;0;8;1
Oman;OMN;1;30;3;1;2;1;0;0;0;2;0;7;1
Oman;OMN;2;32;3;4;1;1;1;0;0;1;1;8;1
Oman;OMN;1;100;3;5;2;1;1;0;1;1;1;6;1
Oman;OMN;2;27;1;1;2;2;0;0;0;2;0;8;1
Oman;OMN;2;42;2;1;1;1;1;1;1;1;1;7;1
Oman;OMN;2;29;2;5;2;2;1;0;0;1;1;4;1
Oman;OMN;1;34;2;1;1;2;1;1;1;1;1;8;1
Oman;OMN;2;32;2;2;2;1;0;1;0;2;0;4;1
Oman;OMN;2;45;1;2;2;2;0;1;0;2;0;4;1
Oman;OMN;2;22;2;4;1;2;0;1;0;2;0;6;1
Oman;OMN;2;25;2;4;1;1;1;1;1;1;1;6;1
Oman;OMN;1;49;1;2;2;2;1;0;0;1;1;7;1
Oman;OMN;2;24;3;5;1;2;1;1;1;1;1;3;1
Oman;OMN;2;38;1;3;2;1;0;0;0;2;0;4;1
Oman;OMN;2;21;3;5;2;1;1;0;0;1;1;4;1
Oman;OMN;2;34;3;4;1;1;1;1;1;1;1;4;1
Oman;OMN;2;49;1;1;1;2;1;1;1;2;1;4;1
Oman;OMN;2;45;3;5;2;2;1;0;1;1;1;3;1
Oman;OMN;2;21;2;4;1;2;0;1;0;1;0;6;1
Oman;OMN;2;30;2;5;2;1;1;1;1;1;1;2;1
Oman;OMN;2;40;2;1;2;1;1;1;0;1;1;1;1
Oman;OMN;2;31;3;5;1;1;0;0;1;1;0;4;1
Oman;OMN;1;26;3;1;1;1;1;0;1;1;1;6;1
Oman;OMN;2;55;3;1;1;2;1;0;0;1;1;4;1
Oman;OMN;2;47;2;2;2;1;1;0;1;1;1;4;1
Oman;OMN;2;24;1;2;1;1;0;0;0;2;0;4;1
Oman;OMN;2;48;2;5;1;2;1;0;0;1;1;7;1
Oman;OMN;2;58;3;1;1;1;1;0;1;1;1;6;1
Oman;OMN;1;23;2;1;2;1;1;1;1;1;1;7;1
Oman;OMN;2;32;3;2;1;2;1;0;1;1;1;7;1
Oman;OMN;2;35;2;1;1;1;0;0;0;2;0;4;1
Oman;OMN;2;51;2;2;1;1;1;1;0;1;1;4;1
Oman;OMN;2;36;2;5;1;2;1;0;0;1;1;5;1
Oman;OMN;2;47;3;5;1;1;1;0;1;1;1;1;1
Oman;OMN;2;26;2;5;2;1;0;0;0;2;0;7;1
Oman;OMN;2;30;3;3;1;1;1;0;1;1;1;1;1
Oman;OMN;2;33;2;4;1;1;1;1;1;1;1;6;1
Oman;OMN;2;22;1;4;2;1;0;1;0;2;0;6;1
Oman;OMN;2;35;2;3;1;1;1;1;0;1;1;4;1
Oman;OMN;2;32;2;5;1;1;1;1;1;1;1;4;1
Oman;OMN;1;29;2;1;1;2;1;1;1;1;1;3;1
Oman;OMN;2;26;2;1;1;1;0;1;0;2;0;7;1
Oman;OMN;2;45;1;1;1;1;1;0;0;1;1;4;1
Oman;OMN;2;27;3;4;1;2;1;1;1;1;1;4;1
Oman;OMN;2;42;3;5;1;2;1;0;0;1;1;8;0
Oman;OMN;2;25;1;5;1;1;0;1;1;2;0;7;1
Oman;OMN;2;35;2;4;1;1;0;0;0;2;0;4;0
Oman;OMN;2;26;2;1;1;1;1;1;1;1;1;7;1
Oman;OMN;2;37;2;3;1;2;1;1;0;1;1;4;1
Oman;OMN;2;35;2;4;1;1;1;0;0;1;1;3;1
Oman;OMN;1;42;2;2;2;1;1;1;0;1;1;7;1
Oman;OMN;2;42;2;4;1;1;1;1;0;1;1;5;0
Oman;OMN;1;30;2;5;1;1;1;0;0;1;1;3;1
Oman;OMN;2;36;1;1;1;2;0;0;1;2;0;4;1
Oman;OMN;2;36;2;2;1;1;1;0;0;1;1;8;1
Oman;OMN;1;50;2;1;1;2;1;1;1;1;1;3;1
Oman;OMN;2;27;1;3;2;1;1;0;1;1;1;6;1
Oman;OMN;1;35;2;3;2;1;1;1;0;1;1;4;1
Oman;OMN;2;41;2;3;1;1;1;1;1;1;1;4;1
Oman;OMN;1;39;2;4;2;1;1;0;1;1;1;3;1
Oman;OMN;1;50;2;5;1;2;1;0;0;1;1;4;1
Oman;OMN;2;32;3;5;1;2;1;1;1;1;1;4;1
Oman;OMN;2;27;1;5;1;2;1;1;1;1;1;2;1
Oman;OMN;2;32;1;4;1;1;1;1;1;1;1;2;1
Oman;OMN;2;39;3;5;1;1;1;1;1;1;1;5;1
Oman;OMN;2;18;2;5;2;2;0;0;0;2;0;7;1
Oman;OMN;2;45;2;4;1;1;1;0;1;1;1;2;1
Oman;OMN;2;43;3;4;1;2;1;1;0;1;1;7;1
Oman;OMN;2;35;1;3;1;2;1;0;0;1;1;7;1
Oman;OMN;1;23;3;1;2;1;1;0;0;1;1;3;1
Oman;OMN;2;34;2;5;1;1;1;1;1;1;1;4;1
Oman;OMN;2;32;2;1;2;1;1;1;0;1;1;4;1
Oman;OMN;2;24;2;5;1;2;1;1;1;1;1;4;0
Oman;OMN;2;43;3;5;1;2;1;1;1;1;1;6;1
Oman;OMN;1;37;2;1;1;2;1;0;1;1;1;3;1
Oman;OMN;2;63;3;5;1;2;1;0;1;1;1;8;1
Oman;OMN;2;60;2;2;2;1;1;0;0;1;1;4;1
Oman;OMN;2;22;3;4;1;2;0;1;0;2;0;7;1
Oman;OMN;1;21;2;3;2;1;1;1;1;1;1;3;1
Oman;OMN;2;39;3;2;1;2;1;1;0;1;1;6;1
Oman;OMN;2;42;3;5;1;2;1;1;1;1;1;3;1
Oman;OMN;2;34;2;4;1;2;1;0;0;1;1;5;0
Oman;OMN;2;43;2;5;1;1;1;0;0;1;1;7;1
Oman;OMN;2;64;2;1;2;1;0;0;0;2;0;6;1
Oman;OMN;2;27;3;2;1;2;1;0;1;1;1;4;1
Oman;OMN;1;32;2;1;2;1;1;1;0;1;1;4;1
Oman;OMN;1;47;2;5;2;2;1;0;0;1;1;6;1
Oman;OMN;2;50;2;3;2;2;1;0;0;1;1;7;1
Oman;OMN;2;26;1;1;1;1;1;0;1;1;1;8;0
Oman;OMN;1;42;2;5;1;2;1;1;1;1;1;7;1
Oman;OMN;2;40;2;5;1;2;1;1;1;1;1;5;1
Oman;OMN;2;55;2;4;1;1;1;1;1;1;1;1;1
Oman;OMN;2;43;3;5;1;1;1;0;1;1;1;4;1
Oman;OMN;2;42;3;3;1;2;1;1;0;1;1;4;1
Oman;OMN;2;25;1;4;1;1;0;0;0;2;0;6;1
Oman;OMN;2;47;1;2;2;1;1;0;0;1;1;6;1
Oman;OMN;2;40;1;4;1;1;0;1;1;1;0;4;1
